FyToken,Symbol Details,Exchange Instrument Type,Minimum Lot Size,Tick Size,ISIN,Trading Session,Last Update Date,Expiry Date,Symbol Ticker,Exchange,Segment,Scrip Code,Underlying Symbol,Underlying Scrip Code,Strike Price,Option Type,Underlying FyToken,Reserved 1,Reserved 2,Reserved 3
1011250626145627,UNITDSPR 25 Jun 26 1920 CE,15,350,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:UNITDSPR25JUN1920CE,10,11,145627,UNITDSPR,10447,1920.0,CE,101000000010447,None,0,0.0
1011250626145628,UNITDSPR 25 Jun 26 1920 PE,15,350,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:UNITDSPR25JUN1920PE,10,11,145628,UNITDSPR,10447,1920.0,PE,101000000010447,None,0,0.0
1011250626145629,UNITDSPR 25 Jun 26 2000 CE,15,350,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:UNITDSPR25JUN2000CE,10,11,145629,UNITDSPR,10447,2000.0,CE,101000000010447,None,0,0.0
1011250626145630,UNITDSPR 25 Jun 26 2000 PE,15,350,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:UNITDSPR25JUN2000PE,10,11,145630,UNITDSPR,10447,2000.0,PE,101000000010447,None,0,0.0
1011250626145631,UNITDSPR 25 Jun 26 2080 CE,15,350,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:UNITDSPR25JUN2080CE,10,11,145631,UNITDSPR,10447,2080.0,CE,101000000010447,None,0,0.0
1011250626145632,UNITDSPR 25 Jun 26 2080 PE,15,350,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:UNITDSPR25JUN2080PE,10,11,145632,UNITDSPR,10447,2080.0,PE,101000000010447,None,0,0.0
1011250626145633,UNITDSPR 25 Jun 26 2160 CE,15,350,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:UNITDSPR25JUN2160CE,10,11,145633,UNITDSPR,10447,2160.0,CE,101000000010447,None,0,0.0
1011250626145634,UNITDSPR 25 Jun 26 2160 PE,15,350,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:UNITDSPR25JUN2160PE,10,11,145634,UNITDSPR,10447,2160.0,PE,101000000010447,None,0,0.0
1011250626145689,UPL 25 Jun 26 400 CE,15,1355,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:UPL25JUN400CE,10,11,145689,UPL,11287,400.0,CE,101000000011287,None,0,0.0
1011250626145690,UPL 25 Jun 26 400 PE,15,1355,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:UPL25JUN400PE,10,11,145690,UPL,11287,400.0,PE,101000000011287,None,0,0.0
1011250626145691,UPL 25 Jun 26 440 CE,15,1355,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:UPL25JUN440CE,10,11,145691,UPL,11287,440.0,CE,101000000011287,None,0,0.0
1011250626145692,UPL 25 Jun 26 440 PE,15,1355,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:UPL25JUN440PE,10,11,145692,UPL,11287,440.0,PE,101000000011287,None,0,0.0
1011250626145693,UPL 25 Jun 26 480 CE,15,1355,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:UPL25JUN480CE,10,11,145693,UPL,11287,480.0,CE,101000000011287,None,0,0.0
1011250626145694,UPL 25 Jun 26 480 PE,15,1355,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:UPL25JUN480PE,10,11,145694,UPL,11287,480.0,PE,101000000011287,None,0,0.0
1011250626145695,UPL 25 Jun 26 500 CE,15,1355,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:UPL25JUN500CE,10,11,145695,UPL,11287,500.0,CE,101000000011287,None,0,0.0
1011250626145696,UPL 25 Jun 26 500 PE,15,1355,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:UPL25JUN500PE,10,11,145696,UPL,11287,500.0,PE,101000000011287,None,0,0.0
1011250626145697,UPL 25 Jun 26 520 CE,15,1355,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:UPL25JUN520CE,10,11,145697,UPL,11287,520.0,CE,101000000011287,None,0,0.0
1011250626145698,UPL 25 Jun 26 520 PE,15,1355,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:UPL25JUN520PE,10,11,145698,UPL,11287,520.0,PE,101000000011287,None,0,0.0
1011250626145699,UPL 25 Jun 26 540 CE,15,1355,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:UPL25JUN540CE,10,11,145699,UPL,11287,540.0,CE,101000000011287,None,0,0.0
1011250626145700,UPL 25 Jun 26 540 PE,15,1355,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:UPL25JUN540PE,10,11,145700,UPL,11287,540.0,PE,101000000011287,None,0,0.0
1011250626145701,UPL 25 Jun 26 560 CE,15,1355,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:UPL25JUN560CE,10,11,145701,UPL,11287,560.0,CE,101000000011287,None,0,0.0
1011250626145702,UPL 25 Jun 26 560 PE,15,1355,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:UPL25JUN560PE,10,11,145702,UPL,11287,560.0,PE,101000000011287,None,0,0.0
1011250626145703,UPL 25 Jun 26 580 CE,15,1355,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:UPL25JUN580CE,10,11,145703,UPL,11287,580.0,CE,101000000011287,None,0,0.0
1011250626145704,UPL 25 Jun 26 580 PE,15,1355,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:UPL25JUN580PE,10,11,145704,UPL,11287,580.0,PE,101000000011287,None,0,0.0
1011250626145705,UPL 25 Jun 26 600 CE,15,1355,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:UPL25JUN600CE,10,11,145705,UPL,11287,600.0,CE,101000000011287,None,0,0.0
1011250626145706,UPL 25 Jun 26 600 PE,15,1355,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:UPL25JUN600PE,10,11,145706,UPL,11287,600.0,PE,101000000011287,None,0,0.0
1011250626145707,UPL 25 Jun 26 620 CE,15,1355,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:UPL25JUN620CE,10,11,145707,UPL,11287,620.0,CE,101000000011287,None,0,0.0
1011250626145708,UPL 25 Jun 26 620 PE,15,1355,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:UPL25JUN620PE,10,11,145708,UPL,11287,620.0,PE,101000000011287,None,0,0.0
1011250626145709,UPL 25 Jun 26 640 CE,15,1355,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:UPL25JUN640CE,10,11,145709,UPL,11287,640.0,CE,101000000011287,None,0,0.0
1011250626145710,UPL 25 Jun 26 640 PE,15,1355,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:UPL25JUN640PE,10,11,145710,UPL,11287,640.0,PE,101000000011287,None,0,0.0
1011250626145711,UPL 25 Jun 26 660 CE,15,1355,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:UPL25JUN660CE,10,11,145711,UPL,11287,660.0,CE,101000000011287,None,0,0.0
1011250626145712,UPL 25 Jun 26 660 PE,15,1355,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:UPL25JUN660PE,10,11,145712,UPL,11287,660.0,PE,101000000011287,None,0,0.0
1011250626145713,UPL 25 Jun 26 680 CE,15,1355,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:UPL25JUN680CE,10,11,145713,UPL,11287,680.0,CE,101000000011287,None,0,0.0
1011250626145714,UPL 25 Jun 26 680 PE,15,1355,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:UPL25JUN680PE,10,11,145714,UPL,11287,680.0,PE,101000000011287,None,0,0.0
1011250626145715,UPL 25 Jun 26 700 CE,15,1355,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:UPL25JUN700CE,10,11,145715,UPL,11287,700.0,CE,101000000011287,None,0,0.0
1011250626145716,UPL 25 Jun 26 700 PE,15,1355,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:UPL25JUN700PE,10,11,145716,UPL,11287,700.0,PE,101000000011287,None,0,0.0
1011250626145717,UPL 25 Jun 26 720 CE,15,1355,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:UPL25JUN720CE,10,11,145717,UPL,11287,720.0,CE,101000000011287,None,0,0.0
1011250626145718,UPL 25 Jun 26 720 PE,15,1355,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:UPL25JUN720PE,10,11,145718,UPL,11287,720.0,PE,101000000011287,None,0,0.0
1011250626145719,UPL 25 Jun 26 740 CE,15,1355,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:UPL25JUN740CE,10,11,145719,UPL,11287,740.0,CE,101000000011287,None,0,0.0
1011250626145720,UPL 25 Jun 26 740 PE,15,1355,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:UPL25JUN740PE,10,11,145720,UPL,11287,740.0,PE,101000000011287,None,0,0.0
1011250626145721,UPL 25 Jun 26 760 CE,15,1355,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:UPL25JUN760CE,10,11,145721,UPL,11287,760.0,CE,101000000011287,None,0,0.0
1011250626145722,UPL 25 Jun 26 760 PE,15,1355,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:UPL25JUN760PE,10,11,145722,UPL,11287,760.0,PE,101000000011287,None,0,0.0
1011250626145723,UPL 25 Jun 26 780 CE,15,1355,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:UPL25JUN780CE,10,11,145723,UPL,11287,780.0,CE,101000000011287,None,0,0.0
1011250626145724,UPL 25 Jun 26 780 PE,15,1355,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:UPL25JUN780PE,10,11,145724,UPL,11287,780.0,PE,101000000011287,None,0,0.0
1011250626145725,UPL 25 Jun 26 800 CE,15,1355,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:UPL25JUN800CE,10,11,145725,UPL,11287,800.0,CE,101000000011287,None,0,0.0
1011250626145726,UPL 25 Jun 26 800 PE,15,1355,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:UPL25JUN800PE,10,11,145726,UPL,11287,800.0,PE,101000000011287,None,0,0.0
1011250626145727,UPL 25 Jun 26 820 CE,15,1355,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:UPL25JUN820CE,10,11,145727,UPL,11287,820.0,CE,101000000011287,None,0,0.0
1011250626145728,UPL 25 Jun 26 820 PE,15,1355,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:UPL25JUN820PE,10,11,145728,UPL,11287,820.0,PE,101000000011287,None,0,0.0
1011250626145729,UPL 25 Jun 26 840 CE,15,1355,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:UPL25JUN840CE,10,11,145729,UPL,11287,840.0,CE,101000000011287,None,0,0.0
1011250626145730,UPL 25 Jun 26 840 PE,15,1355,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:UPL25JUN840PE,10,11,145730,UPL,11287,840.0,PE,101000000011287,None,0,0.0
1011250626145731,UPL 25 Jun 26 880 CE,15,1355,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:UPL25JUN880CE,10,11,145731,UPL,11287,880.0,CE,101000000011287,None,0,0.0
1011250626145732,UPL 25 Jun 26 880 PE,15,1355,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:UPL25JUN880PE,10,11,145732,UPL,11287,880.0,PE,101000000011287,None,0,0.0
1011250626145769,VBL 25 Jun 26 280 CE,15,875,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VBL25JUN280CE,10,11,145769,VBL,18921,280.0,CE,101000000018921,None,0,0.0
1011250626145770,VBL 25 Jun 26 280 PE,15,875,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VBL25JUN280PE,10,11,145770,VBL,18921,280.0,PE,101000000018921,None,0,0.0
1011250626145771,VBL 25 Jun 26 320 CE,15,875,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VBL25JUN320CE,10,11,145771,VBL,18921,320.0,CE,101000000018921,None,0,0.0
1011250626145772,VBL 25 Jun 26 320 PE,15,875,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VBL25JUN320PE,10,11,145772,VBL,18921,320.0,PE,101000000018921,None,0,0.0
1011250626145773,VBL 25 Jun 26 360 CE,15,875,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VBL25JUN360CE,10,11,145773,VBL,18921,360.0,CE,101000000018921,None,0,0.0
1011250626145774,VBL 25 Jun 26 360 PE,15,875,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VBL25JUN360PE,10,11,145774,VBL,18921,360.0,PE,101000000018921,None,0,0.0
1011250626145775,VBL 25 Jun 26 380 CE,15,875,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VBL25JUN380CE,10,11,145775,VBL,18921,380.0,CE,101000000018921,None,0,0.0
1011250626145776,VBL 25 Jun 26 380 PE,15,875,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VBL25JUN380PE,10,11,145776,VBL,18921,380.0,PE,101000000018921,None,0,0.0
1011250626145777,VBL 25 Jun 26 400 CE,15,875,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VBL25JUN400CE,10,11,145777,VBL,18921,400.0,CE,101000000018921,None,0,0.0
1011250626145778,VBL 25 Jun 26 400 PE,15,875,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VBL25JUN400PE,10,11,145778,VBL,18921,400.0,PE,101000000018921,None,0,0.0
1011250626145779,VBL 25 Jun 26 420 CE,15,875,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VBL25JUN420CE,10,11,145779,VBL,18921,420.0,CE,101000000018921,None,0,0.0
1011250626145780,VBL 25 Jun 26 420 PE,15,875,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VBL25JUN420PE,10,11,145780,VBL,18921,420.0,PE,101000000018921,None,0,0.0
1011250626145781,VBL 25 Jun 26 440 CE,15,875,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VBL25JUN440CE,10,11,145781,VBL,18921,440.0,CE,101000000018921,None,0,0.0
1011250626145782,VBL 25 Jun 26 440 PE,15,875,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VBL25JUN440PE,10,11,145782,VBL,18921,440.0,PE,101000000018921,None,0,0.0
1011250626145783,VBL 25 Jun 26 460 CE,15,875,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VBL25JUN460CE,10,11,145783,VBL,18921,460.0,CE,101000000018921,None,0,0.0
1011250626145784,VBL 25 Jun 26 460 PE,15,875,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VBL25JUN460PE,10,11,145784,VBL,18921,460.0,PE,101000000018921,None,0,0.0
1011250626145785,VBL 25 Jun 26 480 CE,15,875,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VBL25JUN480CE,10,11,145785,VBL,18921,480.0,CE,101000000018921,None,0,0.0
1011250626145786,VBL 25 Jun 26 480 PE,15,875,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VBL25JUN480PE,10,11,145786,VBL,18921,480.0,PE,101000000018921,None,0,0.0
1011250626145787,VBL 25 Jun 26 500 CE,15,875,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VBL25JUN500CE,10,11,145787,VBL,18921,500.0,CE,101000000018921,None,0,0.0
1011250626145788,VBL 25 Jun 26 500 PE,15,875,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VBL25JUN500PE,10,11,145788,VBL,18921,500.0,PE,101000000018921,None,0,0.0
1011250626145789,VBL 25 Jun 26 520 CE,15,875,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VBL25JUN520CE,10,11,145789,VBL,18921,520.0,CE,101000000018921,None,0,0.0
1011250626145790,VBL 25 Jun 26 520 PE,15,875,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VBL25JUN520PE,10,11,145790,VBL,18921,520.0,PE,101000000018921,None,0,0.0
1011250626145791,VBL 25 Jun 26 540 CE,15,875,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VBL25JUN540CE,10,11,145791,VBL,18921,540.0,CE,101000000018921,None,0,0.0
1011250626145792,VBL 25 Jun 26 540 PE,15,875,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VBL25JUN540PE,10,11,145792,VBL,18921,540.0,PE,101000000018921,None,0,0.0
1011250626145793,VBL 25 Jun 26 560 CE,15,875,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VBL25JUN560CE,10,11,145793,VBL,18921,560.0,CE,101000000018921,None,0,0.0
1011250626145794,VBL 25 Jun 26 560 PE,15,875,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VBL25JUN560PE,10,11,145794,VBL,18921,560.0,PE,101000000018921,None,0,0.0
1011250626145795,VBL 25 Jun 26 580 CE,15,875,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VBL25JUN580CE,10,11,145795,VBL,18921,580.0,CE,101000000018921,None,0,0.0
1011250626145796,VBL 25 Jun 26 580 PE,15,875,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VBL25JUN580PE,10,11,145796,VBL,18921,580.0,PE,101000000018921,None,0,0.0
1011250626145797,VBL 25 Jun 26 600 CE,15,875,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VBL25JUN600CE,10,11,145797,VBL,18921,600.0,CE,101000000018921,None,0,0.0
1011250626145798,VBL 25 Jun 26 600 PE,15,875,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VBL25JUN600PE,10,11,145798,VBL,18921,600.0,PE,101000000018921,None,0,0.0
1011250626145799,VBL 25 Jun 26 620 CE,15,875,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VBL25JUN620CE,10,11,145799,VBL,18921,620.0,CE,101000000018921,None,0,0.0
1011250626145800,VBL 25 Jun 26 620 PE,15,875,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VBL25JUN620PE,10,11,145800,VBL,18921,620.0,PE,101000000018921,None,0,0.0
1011250626145801,VBL 25 Jun 26 640 CE,15,875,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VBL25JUN640CE,10,11,145801,VBL,18921,640.0,CE,101000000018921,None,0,0.0
1011250626145802,VBL 25 Jun 26 640 PE,15,875,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VBL25JUN640PE,10,11,145802,VBL,18921,640.0,PE,101000000018921,None,0,0.0
1011250626145803,VBL 25 Jun 26 660 CE,15,875,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VBL25JUN660CE,10,11,145803,VBL,18921,660.0,CE,101000000018921,None,0,0.0
1011250626145804,VBL 25 Jun 26 660 PE,15,875,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VBL25JUN660PE,10,11,145804,VBL,18921,660.0,PE,101000000018921,None,0,0.0
1011250626145805,VBL 25 Jun 26 680 CE,15,875,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VBL25JUN680CE,10,11,145805,VBL,18921,680.0,CE,101000000018921,None,0,0.0
1011250626145806,VBL 25 Jun 26 680 PE,15,875,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VBL25JUN680PE,10,11,145806,VBL,18921,680.0,PE,101000000018921,None,0,0.0
1011250626145807,VBL 25 Jun 26 700 CE,15,875,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VBL25JUN700CE,10,11,145807,VBL,18921,700.0,CE,101000000018921,None,0,0.0
1011250626145808,VBL 25 Jun 26 700 PE,15,875,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VBL25JUN700PE,10,11,145808,VBL,18921,700.0,PE,101000000018921,None,0,0.0
1011250626145809,VBL 25 Jun 26 720 CE,15,875,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VBL25JUN720CE,10,11,145809,VBL,18921,720.0,CE,101000000018921,None,0,0.0
1011250626145810,VBL 25 Jun 26 720 PE,15,875,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VBL25JUN720PE,10,11,145810,VBL,18921,720.0,PE,101000000018921,None,0,0.0
1011250626145811,VBL 25 Jun 26 760 CE,15,875,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VBL25JUN760CE,10,11,145811,VBL,18921,760.0,CE,101000000018921,None,0,0.0
1011250626145812,VBL 25 Jun 26 760 PE,15,875,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VBL25JUN760PE,10,11,145812,VBL,18921,760.0,PE,101000000018921,None,0,0.0
1011250626145839,VEDL 25 Jun 26 240 CE,15,1150,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VEDL25JUN240CE,10,11,145839,VEDL,3063,240.0,CE,10100000003063,None,0,0.0
1011250626145840,VEDL 25 Jun 26 240 PE,15,1150,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VEDL25JUN240PE,10,11,145840,VEDL,3063,240.0,PE,10100000003063,None,0,0.0
1011250626145841,VEDL 25 Jun 26 280 CE,15,1150,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VEDL25JUN280CE,10,11,145841,VEDL,3063,280.0,CE,10100000003063,None,0,0.0
1011250626145842,VEDL 25 Jun 26 280 PE,15,1150,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VEDL25JUN280PE,10,11,145842,VEDL,3063,280.0,PE,10100000003063,None,0,0.0
1011250626145843,VEDL 25 Jun 26 300 CE,15,1150,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VEDL25JUN300CE,10,11,145843,VEDL,3063,300.0,CE,10100000003063,None,0,0.0
1011250626145844,VEDL 25 Jun 26 300 PE,15,1150,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VEDL25JUN300PE,10,11,145844,VEDL,3063,300.0,PE,10100000003063,None,0,0.0
1011250626145845,VEDL 25 Jun 26 320 CE,15,1150,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VEDL25JUN320CE,10,11,145845,VEDL,3063,320.0,CE,10100000003063,None,0,0.0
1011250626145846,VEDL 25 Jun 26 320 PE,15,1150,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VEDL25JUN320PE,10,11,145846,VEDL,3063,320.0,PE,10100000003063,None,0,0.0
1011250626145847,VEDL 25 Jun 26 340 CE,15,1150,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VEDL25JUN340CE,10,11,145847,VEDL,3063,340.0,CE,10100000003063,None,0,0.0
1011250626145848,VEDL 25 Jun 26 340 PE,15,1150,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VEDL25JUN340PE,10,11,145848,VEDL,3063,340.0,PE,10100000003063,None,0,0.0
1011250626145849,VEDL 25 Jun 26 360 CE,15,1150,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VEDL25JUN360CE,10,11,145849,VEDL,3063,360.0,CE,10100000003063,None,0,0.0
1011250626145850,VEDL 25 Jun 26 360 PE,15,1150,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VEDL25JUN360PE,10,11,145850,VEDL,3063,360.0,PE,10100000003063,None,0,0.0
1011250626145851,VEDL 25 Jun 26 380 CE,15,1150,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VEDL25JUN380CE,10,11,145851,VEDL,3063,380.0,CE,10100000003063,None,0,0.0
1011250626145852,VEDL 25 Jun 26 380 PE,15,1150,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VEDL25JUN380PE,10,11,145852,VEDL,3063,380.0,PE,10100000003063,None,0,0.0
1011250626145853,VEDL 25 Jun 26 400 CE,15,1150,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VEDL25JUN400CE,10,11,145853,VEDL,3063,400.0,CE,10100000003063,None,0,0.0
1011250626145854,VEDL 25 Jun 26 400 PE,15,1150,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VEDL25JUN400PE,10,11,145854,VEDL,3063,400.0,PE,10100000003063,None,0,0.0
1011250626145855,VEDL 25 Jun 26 420 CE,15,1150,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VEDL25JUN420CE,10,11,145855,VEDL,3063,420.0,CE,10100000003063,None,0,0.0
1011250626145856,VEDL 25 Jun 26 420 PE,15,1150,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VEDL25JUN420PE,10,11,145856,VEDL,3063,420.0,PE,10100000003063,None,0,0.0
1011250626145857,VEDL 25 Jun 26 440 CE,15,1150,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VEDL25JUN440CE,10,11,145857,VEDL,3063,440.0,CE,10100000003063,None,0,0.0
1011250626145858,VEDL 25 Jun 26 440 PE,15,1150,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VEDL25JUN440PE,10,11,145858,VEDL,3063,440.0,PE,10100000003063,None,0,0.0
1011250626145859,VEDL 25 Jun 26 460 CE,15,1150,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VEDL25JUN460CE,10,11,145859,VEDL,3063,460.0,CE,10100000003063,None,0,0.0
1011250626145860,VEDL 25 Jun 26 460 PE,15,1150,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VEDL25JUN460PE,10,11,145860,VEDL,3063,460.0,PE,10100000003063,None,0,0.0
1011250626145861,VEDL 25 Jun 26 480 CE,15,1150,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VEDL25JUN480CE,10,11,145861,VEDL,3063,480.0,CE,10100000003063,None,0,0.0
1011250626145862,VEDL 25 Jun 26 480 PE,15,1150,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VEDL25JUN480PE,10,11,145862,VEDL,3063,480.0,PE,10100000003063,None,0,0.0
1011250626145863,VEDL 25 Jun 26 500 CE,15,1150,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VEDL25JUN500CE,10,11,145863,VEDL,3063,500.0,CE,10100000003063,None,0,0.0
1011250626145864,VEDL 25 Jun 26 500 PE,15,1150,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VEDL25JUN500PE,10,11,145864,VEDL,3063,500.0,PE,10100000003063,None,0,0.0
1011250626145865,VEDL 25 Jun 26 520 CE,15,1150,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VEDL25JUN520CE,10,11,145865,VEDL,3063,520.0,CE,10100000003063,None,0,0.0
1011250626145866,VEDL 25 Jun 26 520 PE,15,1150,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VEDL25JUN520PE,10,11,145866,VEDL,3063,520.0,PE,10100000003063,None,0,0.0
1011250626145867,VEDL 25 Jun 26 540 CE,15,1150,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:VEDL25JUN540CE,10,11,145867,VEDL,3063,540.0,CE,10100000003063,None,0,0.0
